Dataset x,Dataset y
1.426867230442E0,6.629510531165E-3
1.428423785016E0,6.640271624273E-3
1.429981673056E0,6.648331744175E-3
1.431542228027E0,6.650989917667E-3
1.433104116464E0,6.650947117954E-3
1.436878614466E0,6.658509202601E-3
1.439346336349E0,6.661579811922E-3
1.440908224786E0,6.661537012209E-3
1.442470113223E0,6.661494212496E-3
1.444032001660E0,6.661451412783E-3
1.445593890097E0,6.661408613070E-3
1.447154445068E0,6.664066786562E-3
1.448712333108E0,6.672126906464E-3
1.451311628269E0,6.679858385091E-3
1.455384747302E0,6.696445419386E-3
1.456663583821E0,6.704802572080E-3
1.459155650185E0,6.715055719668E-3
1.463398714718E0,6.722604964401E-3
1.465866436601E0,6.725675573722E-3
1.467428325038E0,6.725632774009E-3
1.469299390845E0,6.732063750046E-3
1.470563612389E0,6.738387883767E-3
1.472773973350E0,6.744521462343E-3
1.475227099498E0,6.747026561084E-3
1.478387807420E0,6.756875538099E-3
1.479997490782E0,6.765947089927E-3
1.482586682195E0,6.779236129789E-3
1.484578428134E0,6.787284360882E-3
1.486138983105E0,6.789942534374E-3
1.487700871542E0,6.789899734661E-3
1.489262759979E0,6.789856934948E-3
1.490824648416E0,6.789814135235E-3
1.492386536853E0,6.789771335522E-3
1.494805597079E0,6.793486358454E-3
1.496285924083E0,6.800468229060E-3
1.498187194371E0,6.816021541262E-3
1.500174643587E0,6.832772908237E-3
1.501732531627E0,6.840833028139E-3
1.503293086598E0,6.843491201631E-3
1.504854975035E0,6.843448401918E-3
1.508629473037E0,6.851010486566E-3
1.511097194920E0,6.854081095887E-3
1.512659083357E0,6.854038296174E-3
1.514219638329E0,6.856696469666E-3
1.515777526368E0,6.864756589568E-3
1.517336970118E0,6.869665574064E-3
1.519937524663E0,6.874846133552E-3
1.523165469289E0,6.883460697807E-3
1.524532472084E0,6.888990475254E-3
1.526174961005E0,6.895168032986E-3
1.528255298810E0,6.899526843529E-3
1.529814520316E0,6.904885990226E-3
1.531375075287E0,6.907544163718E-3
1.532936963724E0,6.907501364005E-3
1.534498852161E0,6.907458564293E-3
1.536060740598E0,6.907415764580E-3
1.537933939950E0,6.909525183488E-3
1.539812922932E0,6.919692238293E-3
1.541710584991E0,6.931569374465E-3
1.543417952690E0,6.944427063426E-3
1.545406735372E0,6.958477457197E-3
1.546967290343E0,6.961135630689E-3
1.548529178780E0,6.961092830976E-3
1.550091067217E0,6.961050031263E-3
1.551652955654E0,6.961007231550E-3
1.553214844091E0,6.960964431837E-3
1.555088043443E0,6.963073850746E-3
1.557409610283E0,6.970932981463E-3
1.559451730113E0,6.982401018625E-3
1.561008284688E0,6.993162111732E-3
1.564847747757E0,7.015389645515E-3
1.566720054013E0,7.023701954289E-3
1.568801725284E0,7.025359791628E-3
1.570362280255E0,7.028017965120E-3
1.572959649299E0,7.039650849486E-3
1.576730980479E0,7.054882823600E-3
1.578603416302E0,7.061991139862E-3
1.581275497329E0,7.068232965204E-3
1.582837385766E0,7.068190165491E-3
1.584397940737E0,7.070848338983E-3
1.585957162243E0,7.076207485680E-3
1.587517717214E0,7.078865659172E-3
1.589079605651E0,7.078822859459E-3
1.590952805003E0,7.080932278368E-3
1.592831787985E0,7.091099333173E-3
1.594729450044E0,7.102976469345E-3
1.596436817743E0,7.115834158306E-3
1.598425600424E0,7.129884552077E-3
1.599986155396E0,7.132542725569E-3
1.601548043833E0,7.132499925856E-3
1.603109932270E0,7.132457126143E-3
1.604671820707E0,7.132414326430E-3
1.606233709144E0,7.132371526717E-3
1.607795597581E0,7.132328727004E-3
1.609668796933E0,7.134438145913E-3
1.611990363773E0,7.142297276630E-3
1.614033817069E0,7.151064340587E-3
1.615594372040E0,7.153722514079E-3
1.617154927011E0,7.156380687571E-3
1.618712815051E0,7.164440807473E-3
1.621962464796E0,7.181817815909E-3
1.623834174621E0,7.190396662026E-3
1.626506255648E0,7.196638487369E-3
1.628068144085E0,7.196595687656E-3
1.629628699056E0,7.199253861148E-3
1.631187920562E0,7.204613007845E-3
1.632748475533E0,7.207271181337E-3
1.634310363970E0,7.207228381624E-3
1.638084861972E0,7.214790466272E-3
1.640552583855E0,7.217861075592E-3
1.642423649662E0,7.224292051629E-3
1.643687871206E0,7.230616185350E-3
1.645898232167E0,7.236749763926E-3
1.648351358315E0,7.239254862668E-3
1.651058969787E0,7.247283477225E-3
1.652425972582E0,7.252813254673E-3
1.654068461503E0,7.258990812405E-3
1.656148799308E0,7.263349622948E-3
1.657708020814E0,7.268708769645E-3
1.659268575785E0,7.271366943137E-3
1.660830464222E0,7.271324143424E-3
1.662392352659E0,7.271281343711E-3
1.664420674082E0,7.275547261212E-3
1.667541126393E0,7.287217258181E-3
1.670185793256E0,7.303479023606E-3
1.671740332815E0,7.318321587334E-3
1.672986524716E0,7.325009769763E-3
1.674856790444E0,7.333061329722E-3
1.676417345415E0,7.335719503215E-3
1.677979233852E0,7.335676703502E-3
1.679541122289E0,7.335633903789E-3
1.681103010726E0,7.335591104076E-3
1.682664899163E0,7.335548304363E-3
1.684226787600E0,7.335505504650E-3
1.685788676037E0,7.335462704937E-3
1.687350564474E0,7.335419905224E-3
1.691125062476E0,7.342981989872E-3
1.693592784359E0,7.346052599192E-3
1.695154672796E0,7.346009799479E-3
1.696716561233E0,7.345966999766E-3
1.698277116205E0,7.348625173259E-3
1.699835004245E0,7.356685293161E-3
1.701238303600E0,7.361508525188E-3
1.703579980585E0,7.363785169063E-3
1.709209898113E0,7.362601966760E-3
1.710762889441E0,7.367189587990E-3
1.712317429000E0,7.382032151718E-3
1.713563620902E0,7.388720334147E-3
1.715433886629E0,7.396771894106E-3
1.716994441600E0,7.399430067598E-3
1.718556330037E0,7.399387267885E-3
1.721287190115E0,7.404264152597E-3
1.722864021306E0,7.411616365234E-3
1.725290074627E0,7.424234641329E-3
1.728776016511E0,7.438320821484E-3
1.730364092274E0,7.444866323889E-3
1.732066873822E0,7.451320897518E-3
1.734148545093E0,7.452978734856E-3
1.735709100064E0,7.455636908348E-3
1.737266988104E0,7.463697028250E-3
1.738306469108E0,7.467269792715E-3
1.742077800288E0,7.482501766829E-3
1.743950236111E0,7.489610083090E-3
1.744621612426E0,7.495906732826E-3
1.746622317138E0,7.495851908432E-3
1.748184205575E0,7.495809108719E-3
1.749744760546E0,7.498467282211E-3
1.753229077033E0,7.513805726882E-3
1.756739543165E0,7.524384661814E-3
1.756798840482E0,7.524794608218E-3
1.759096089182E0,7.538725082009E-3
1.760657977619E0,7.538682282296E-3
1.762219866056E0,7.538639482583E-3
1.763781754494E0,7.538596682870E-3
1.765343642931E0,7.538553883157E-3
1.766905531368E0,7.538511083444E-3
1.768467419805E0,7.538468283731E-3
1.770029308242E0,7.538425484018E-3
1.771591196679E0,7.538382684305E-3
1.773153085116E0,7.538339884592E-3
1.774714973553E0,7.538297084879E-3
1.776276861990E0,7.538254285167E-3
1.778453193667E0,7.559081891687E-3
1.779039625236E0,7.566388361373E-3
1.780946525712E0,7.570537564488E-3
1.782508414149E0,7.570494764775E-3
1.784070302586E0,7.570451965062E-3
1.785632191023E0,7.570409165349E-3
1.787194079460E0,7.570366365636E-3
1.788755967897E0,7.570323565923E-3
1.790545134089E0,7.575676411551E-3
1.791996187446E0,7.580438314183E-3
1.792446747744E0,7.581746425610E-3
1.794196374190E0,7.593119585009E-3
1.794726684234E0,7.594211151038E-3
1.796467132863E0,7.599693947683E-3
1.798450917800E0,7.603781023153E-3
1.799152555889E0,7.602449912963E-3
1.799921049149E0,7.607875743235E-3
1.801247606901E0,7.612157889804E-3
1.802597178117E0,7.611567644826E-3
1.804030554718E0,7.617610833161E-3
1.805352254091E0,7.623887518792E-3
1.805499735403E0,7.626455798063E-3
1.808247072355E0,7.635620289761E-3
1.810585068975E0,7.645351619682E-3
1.812146957412E0,7.645308819969E-3
1.813708845849E0,7.645266020256E-3
1.815270734286E0,7.645223220543E-3
1.816832622723E0,7.645180420830E-3
1.817977296396E0,7.646589553417E-3
1.818394511160E0,7.645137621117E-3
1.819952843689E0,7.652297416617E-3
1.820813571386E0,7.648852644049E-3
1.822293898390E0,7.655834514655E-3
1.824631397183E0,7.666574207905E-3
1.826193285620E0,7.666531408192E-3
1.827755174057E0,7.666488608479E-3
1.829311728631E0,7.677249701586E-3
1.830869616671E0,7.685309821489E-3
1.832430171642E0,7.687967994981E-3
1.833992060079E0,7.687925195268E-3
1.835553948516E0,7.687882395555E-3
1.837115836953E0,7.687839595842E-3
1.838677725390E0,7.687796796129E-3
1.840238280361E0,7.690454969621E-3
1.841058538484E0,7.689892305131E-3
1.844008777966E0,7.706119973884E-3
1.844706359621E0,7.709239089546E-3
1.846476499850E0,7.709190583204E-3
1.849282069886E0,7.720920655160E-3
1.851375386335E0,7.729120442201E-3
1.852009809213E0,7.735047976198E-3
1.854360000282E0,7.749633298261E-3
1.855376431279E0,7.759878650996E-3
1.856949191695E0,7.762922338123E-3
1.858940937634E0,7.770970569216E-3
1.860866229567E0,7.773018539840E-3
1.862341910091E0,7.769639444622E-3
1.864827754818E0,7.763306653616E-3
1.866623333870E0,7.764457866482E-3
1.867644921331E0,7.773674149664E-3
1.869348637840E0,7.780588806214E-3
1.871677246861E0,7.809334987498E-3
1.872975264650E0,7.816501916284E-3
1.875608142405E0,7.826513265623E-3
1.877651595701E0,7.835280329580E-3
1.879144849545E0,7.842441908402E-3
1.880231864898E0,7.837610456237E-3
1.882063167127E0,7.863069120178E-3
1.883103918098E0,7.864069529210E-3
1.886751239979E0,7.890704569099E-3
1.891124171983E0,7.916184786384E-3
1.893184770768E0,7.926858015744E-3
1.898129100522E0,7.945757701226E-3
1.899743208651E0,7.949789884230E-3
1.901793393110E0,7.971286178202E-3
1.905423931419E0,7.999276433537E-3
1.907553178420E0,8.010021833416E-3
1.909126082396E0,8.014030136846E-3
1.911233805593E0,8.028827531529E-3
1.912636131657E0,8.038917616723E-3
1.915030240932E0,8.050330992869E-3
1.916590795904E0,8.052989166361E-3
1.918151350875E0,8.055647339853E-3
1.919710572380E0,8.061006486550E-3
1.921582438267E0,8.065816878664E-3
1.923461421248E0,8.075983933469E-3
1.925359083307E0,8.087861069641E-3
1.926721735293E0,8.095926539507E-3
1.938673689804E0,8.156285213949E-3
1.942855849995E0,8.139374644557E-3
1.945422781961E0,8.184977143096E-3
1.946796948868E0,8.190809523115E-3
1.949789679395E0,8.192528139135E-3
1.951615323469E0,8.198690266176E-3
1.952779499474E0,8.207674348613E-3
1.955302327068E0,8.232826820531E-3
1.956540759443E0,8.244561251233E-3
1.958462537323E0,8.262514834065E-3
1.960215928110E0,8.270029409362E-3
1.962262639693E0,8.276590619091E-3
1.964195449224E0,8.294168769536E-3
1.965973224285E0,8.313806881225E-3
1.969730914851E0,8.339092715601E-3
1.971559238887E0,8.347672750599E-3
1.974231319913E0,8.353914575941E-3
1.975791874884E0,8.356572749433E-3
1.977351096390E0,8.361931896130E-3
1.978911651361E0,8.364590069623E-3
1.980473539798E0,8.364547269910E-3
1.984248037800E0,8.372109354557E-3
1.986714426218E0,8.377880937083E-3
1.989310017307E0,8.393115119056E-3
1.992733726188E0,8.418230042934E-3
1.995195223961E0,8.423864569042E-3
